"LL","PSFS","PSLS","FL","LINE","BB","OTHER"
12823.9822438566,0,51.6057167053223,29.7307665720234,105.057845531134,34.167504040161,16.9541851125226
9623.35818201207,0,51.6057167053223,22.8460689464901,133.99823836737,31.3948538824563,119.909856565177
7870.58658054081,0,51.6057167053223,27.4068704421051,112.664707679789,31.8816975467352,167.723357071977
9040.00409240971,0,51.6057167053223,13.1279578577408,99.1668169498443,214.650296299141,59.6487903586647
8349.74053349318,0,57.5518188476563,21.9983389516284,163.326162705442,46.2378628943543,18.5437182875082
6768.6789325202,0,57.5518188476563,28.5956193305921,195.601119050497,42.3006996704138,133.362128322571
6734.7448225496,0,57.5518188476563,24.0523070516559,171.809501033292,42.9920176736898,186.6847869728
7594.51233727768,0,57.5518188476563,29.1938912212994,156.75635933876,247.001652999763,66.157673227977
5369.1330707337,0,68.0808486938478,12.9601193208819,164.068987886614,52.5677657568601,21.6811722597607
9592.08372376813,0,68.0808486938478,31.6098963667533,202.248603808729,48.1315255045327,157.505457624871
10970.6461866413,0,68.0808486938478,39.3176673423774,174.104341478791,48.9104753673789,220.583434346032
10871.7364579754,0,68.0808486938478,38.9498947898116,156.297247886658,290.195744845837,78.0060415308643
19846.6335748811,0,74.165351867676,28.2918412681961,181.915746666711,42.508243608508,23.4414187549592
12143.0497833768,0.013768115942029,74.1660765053572,42.7376276844034,223.507540757143,39.2087899208395,171.404550019896
12107.6723886188,0.0694202898550725,74.3712938966615,41.1797664139859,192.847977129216,39.7881338813313,240.119909292058
7605.16524861703,1.20260869565217,77.6728880995601,21.6065452730631,173.449432849884,302.307015969448,84.8001352573472
6888.63638631962,0.0347452460444186,70.0248779129424,33.5234073463695,171.916761403345,47.2797897928111,22.3978365932004
9608.29167190342,0.0604935404267673,70.1329661695834,25.5711134407046,211.166017650049,45.2148475696216,162.027367599296
9790.34156654498,0.0520946436347801,70.0827208509595,26.1135024761405,182.233265515621,44.7373584492056,226.872531723238
7503.96156137956,0.0488634054289447,70.5160580551982,41.0709684360042,163.927288293839,282.412531623665,80.3006993669738
6305.14706963843,2.36163276161738,81.8400831833211,27.6005247722286,196.387296841617,40.0766863085499,25.1246036823799
9679.08626334796,1.32203400490301,81.895199510059,38.4481536312615,240.602759216405,39.542447848301,182.421457184683
10149.3970711126,1.23425940384344,82.1071672321919,40.4631731166486,208.009147623923,38.8717383273284,255.471471091621
9354.51188818288,0.952384526014323,83.8780218633724,35.7452132991972,187.386916160583,310.549319166211,90.3539105976967
8463.24459273265,2.69416019272467,107.880735612169,21.8875464553945,220.312546182785,73.5218698901021,29.4967808701114
9101.97020152801,0.0739801950931126,88.3706831658908,44.3904480704656,269.78316380706,74.8604202067461,205.488893578203
9011.43463041348,0.0276862252438664,88.3381516356907,36.2529065623281,233.315692712486,72.7327986265452,287.221154036301
9044.14796415204,1.04861436913047,88.5646000542542,56.6338938336867,210.242440223694,371.438365675715,102.478813757817
9232.93699218976,24.4685442964394,198.89573476598,32.6486555335687,282.357783335674,49.5289819131474,51.6249921814532
14380.6093331885,9.82817809159482,136.895283307718,43.5661147681442,347.904313129715,40.7583555891148,284.492777346393
8709.47184244064,7.63285109164475,136.302700598979,44.2655385912349,299.586416660985,42.2129136301727,392.784644060959
11508.876959929,6.67948437858275,199.907157624334,90.4064861509974,269.01530790329,452.86811844688,150.321005839066
12587.2170953653,86.9788428004348,534.020103392718,25.2105760099595,266.205572585013,86.3890229971303,52.2640866402927
14407.5582905914,31.1788783916594,556.180223328897,33.3064773062329,329.609743124322,55.0868190701563,277.481809817101
10978.9193198299,73.069959096201,290.791808032406,69.3647302437466,282.871095671432,55.4187874140411,382.234200611028
10813.2796262624,83.0589292822258,702.793851619512,76.1122502535376,253.299190044403,460.773079154002,147.981180416472
7818.09114273738,607.081487625915,314.206451027325,29.4352092050085,220.916436330176,112.030964287851,53.4020630848353
9806.37557611457,484.681524256132,664.988570952065,46.7158135412415,286.887707812877,100.326457863939,288.095364644093
9326.90454774875,353.069628203212,1758.65233342643,60.1072322295698,238.256711245589,98.1318990742513,397.088961913553
11575.7290949097,660.101401410359,2402.64704291809,75.9950714401958,207.487501621246,541.991810804446,150.726844686743
10519.3492918922,1503.06735782182,714.15617763804,26.7885909210443,234.940578095191,104.590702825486,60.3709397099794
9876.65089961282,784.667669383137,760.823459784799,53.5771818420886,303.549159831309,89.9631782976354,302.530795285254
11208.3502109613,305.022756384038,2158.51280421726,75.7261253501913,252.974059065356,86.2521495535845,415.881590989022
11994.965741854,74.2766804735766,3484.7290867677,64.6465967597226,220.974799599499,541.003036811011,173.755048609583
11043.7465806805,1568.88732584902,1204.95158663302,48.3012202704321,221.865252840871,79.4325181558072,61.4859527068193
9653.86701619852,172.037400600402,1123.79396439262,18.675857228334,290.657760897769,61.1318795417767,306.208757030152
12105.6141770576,829.735498433869,2325.82758176174,91.1117314240851,239.947078081123,63.5665212870006,419.853995339878
14072.4856165045,201.740616841569,3279.97744768408,118.255017371094,207.862034797669,516.026112611122,177.95641465303
12462.4795022375,760.307856054988,1353.20517644491,35.2265739079806,226.55121810728,122.285000629599,91.0455933220912
11274.675343489,431.197406247539,975.10361914803,48.6034829482964,299.167549730856,86.9642533560358,333.757839604905
12360.2220460233,2079.51132818403,3038.999013853,69.3573114273785,245.63811950241,87.1242668679733,445.562209518644
13806.0416037209,1301.76301965152,3728.60363742706,80.4455205102899,211.769632816315,567.807016310603,249.454266857687
15643.9679915925,2138.17030964961,1322.55657099229,523.340302562464,236.130622199819,112.596705419444,179.596846991918
11840.8775747986,2512.62243171024,1202.78762845747,321.468203118688,326.282821377621,91.1762213655022,399.63913562557
12290.5162321948,483.521081496066,4113.37554440931,546.882401646769,259.826753604261,91.3797750188866,548.582935758894
13596.8635584053,1806.68815130624,3218.32746187955,851.342791707723,217.779482841492,682.542252591462,2030.24510070759
10973.7914526883,1945.83312643532,2189.42262803992,2138.31484699344,243.452847013997,113.445882379011,212.858674914573
12618.036146769,1346.5400552494,1686.27738675054,1417.56568886408,345.118061777912,91.8469960821621,448.66130562237
9716.38219329132,423.786954329187,3196.53914479811,2620.35336146305,270.175126783958,92.0228094873729,616.62620855773
11164.2536358864,298.015116267111,3794.31667071336,3564.42240608519,222.758149147034,754.754290288606,453.096986411919
9347.09708044954,1923.54974580268,1010.23650914354,3281.27493979345,259.691978514949,91.2691691406615,178.901892332083
10032.8847459012,1418.88719334508,1188.7686365082,461.560175481809,341.811753731739,93.2650988924979,371.516579282664
11496.8955308243,2066.97887816121,3598.41573902204,4324.74159180526,281.276820617386,92.05134635185,507.195189127385
14711.050069973,540.257630341341,2583.47252584704,4017.77941016803,242.975897789001,619.242457209229,450.995830793559
16103.5818198828,2683.57068382714,706.018499196409,5733.01158409999,285.869066089518,140.158877481752,215.19444065551
13840.2628309639,1306.74269449367,994.43390467633,1179.53830075414,382.01058649715,143.444693807904,462.614904417518
7313.05196241287,939.085779122659,3505.14513131205,2347.91521459769,311.139465722354,141.446543366838,587.137825550377
8736.17420268793,374.54949928493,5816.71225316232,2731.8504332325,266.298756599427,763.538626645996,228.37810694037
6733.91865299758,1209.68001674401,2191.27679067376,215.044022029743,310.962725788229,117.308341586591,114.749760133304
9787.20179692356,358.781674922554,1707.64511551353,1679.84574142335,407.182815793194,119.942425748878,438.800911081324
9384.0615226891,312.547150429593,2665.70271785085,3555.1854201203,336.253777113644,118.340602668023,596.844593085352
14099.6780797619,343.050640556223,3144.2244592541,8865.14218550619,291.376422882079,737.573176963061,258.654208761301
13044.4510388206,2065.75013448682,2492.81149454881,1417.33860353071,348.299644384849,159.876526818448,122.261834707449
17668.1943150709,2586.17997371222,1322.22031487966,1720.80215981898,484.526854387042,158.885873437855,606.890175173267
13358.5355737812,1820.69828803769,2070.3283561738,1021.59424419597,384.106565128003,151.146200635435,831.955764872591
22523.749341266,835.455424739295,3773.48509188954,8372.92539767084,320.569623714602,1033.45247164854,323.231997912565
16466.8812490572,2075.78508890848,2398.09117231738,5835.28539925189,365.004741436058,176.284080503075,137.75843107506
16226.1483194668,992.595513955408,2850.68679840092,1175.21736537274,520.161176342037,168.929249006969,689.727206462852
14746.1014976624,1440.04492200861,3508.44156000089,3039.6056879245,405.787198479717,149.476190868837,946.066265551959
17334.0758897877,387.897921810111,6337.10997771605,7006.05498478645,333.421548610842,1152.39662311477,366.654003418417
17408.210748449,1394.38032465857,8554.07947963919,1828.03605712711,416.639612272,165.746427158503,189.696820924897
14224.4968987629,2451.62319143656,5349.0330404216,454.020939124707,578.210565512375,156.672169722967,764.486747675425
15991.8216010937,359.250333877131,5434.93752864477,2654.42731733095,459.107866779846,152.236426878081,1031.42413665957
21478.1519711921,842.617202667374,5152.5982981389,5952.20475646312,383.75066329224,1182.44386082297,428.055995273695
16715.3196017863,754.075287392576,1927.91183235936,1110.4478119041,434.999232264216,219.325247377279,175.76533611314
17679.6459879273,1768.87834339772,2198.89027825716,166.249773338689,658.368323850832,203.063905719012,923.372184913965
19076.5090718108,906.353997713614,7891.02756904929,2099.65770099388,489.943555075638,196.959303957217,1270.56725245186
20936.9916218067,629.88796617535,9950.78235372009,4796.89046100858,393.508767426676,1550.76274137179,485.789828208387
16024.451402155,428.443779474823,8942.48665520594,2941.69039487908,510.362917850554,201.777618971003,202.401416436421
21066.0211963612,1575.49798776459,4390.85705736015,686.102412739022,750.642910439929,187.93534052574,1016.88758289926
18144.940044094,352.118712057906,9930.76085838027,3549.11496881918,570.290388790719,181.553218615131,1395.1419627917
23196.2873227859,276.907631638964,9709.94959328081,3498.05083446899,464.861837301943,1646.620151539,540.160029338314
